@relation compiledtraffic
@attribute sa numeric
@attribute sb numeric
@attribute sc numeric
@attribute sd numeric
@attribute se numeric
@attribute sf numeric
@attribute sg numeric
@attribute sh numeric
@attribute si numeric
@attribute sj numeric
@attribute sk numeric
@attribute sl numeric
@attribute sm numeric
@attribute Sa numeric
@attribute Sb numeric
@attribute Sc numeric
@attribute Sd numeric
@attribute Se numeric
@attribute Sf numeric
@attribute Sg numeric
@attribute Sh numeric
@attribute Si numeric
@attribute Sj numeric
@attribute Sk numeric
@attribute Sl numeric
@attribute Sm numeric
@attribute Sn numeric
@attribute So numeric
@attribute Sp numeric
@attribute Sq numeric
@attribute Sr numeric
@attribute Ss numeric
@attribute St numeric
@attribute Su numeric
@attribute Sv numeric
@attribute Sx numeric
@attribute Sz numeric
@attribute ga numeric
@attribute gb numeric
@attribute gc numeric
@attribute gd numeric
@attribute ge numeric
@attribute gf numeric
@attribute gg {01:a0:f4:08:2f:77, FF:FF:FF:FF:FF:11, FF:FF:FF:FF:FF:22, FF:FF:FF:FF:FF:33, FF:FF:FF:FF:FF:44, FF:FF:FF:FF:FF:55, FF:FF:FF:FF:FF:66, FF:FF:FF:FF:FF:FF, FF:FF:FF:FF:FF:77, FF:FF:FF:FF:FF:AA, FF:FF:FF:FF:FF:BB, FF:FF:FF:FF:FF:CC, FF:FF:FF:FF:FF:DD, FF:FF:FF:FF:FF:EE, FF:FF:FF:FF:FF:AB, FF:FF:FF:FF:FF:AC}
@attribute gh {00:a0:f4:08:2f:77, FF:FF:FF:FF:FF:11, FF:FF:FF:FF:FF:22, FF:FF:FF:FF:FF:33, FF:FF:FF:FF:FF:44, FF:FF:FF:FF:FF:55, FF:FF:FF:FF:FF:66, FF:FF:FF:FF:FF:FF, FF:FF:FF:FF:FF:77, FF:FF:FF:FF:FF:AA, FF:FF:FF:FF:FF:BB, FF:FF:FF:FF:FF:CC, FF:FF:FF:FF:FF:DD, FF:FF:FF:FF:FF:EE, FF:FF:FF:FF:FF:AB, FF:FF:FF:FF:FF:AC}
@attribute gi {0x000077b7, 0x000088b8}
@attribute gj numeric
@attribute gk {0x00003002, 0x00003001}
@attribute gl numeric
@attribute gm {0x7101, 0x8100}
@attribute gn {LD/LLN0$IntLockB, LD/LLN0$GO$gcbA}
@attribute go {LD/LLN0$IntLockA, AA1C1Q01A1LD0/LLN0$InterlockingC}
@attribute gp {InterlockingF, InterlockingA}
@attribute gq {TRUE, FALSE}
@attribute gr numeric
@attribute gs {TRUE, FALSE}
@attribute gt numeric
@attribute gu numeric
@attribute pp {SV, GOOSE}
@attribute Ga numeric
@attribute Gb numeric
@attribute Gc numeric
@attribute Gd numeric
@attribute Ge numeric
@attribute Gf numeric
@attribute Gg numeric
@attribute Sy numeric
@attribute Gi numeric
@attribute SG numeric
@attribute @class@ {N, A}
@data
2308.0454,0.06605794,0.0035402372,-0.06774502,0.051987875,-0.099415585,0.045535482,-0.014299822,-0.06523535,0.079526745,-0.012006502,-0.06538053,0.07739418,0.0,-2.8702486005727224E-4,0.0,3.5643242664562536E-4,0.0,-6.773369200629986E-5,0.0,3.893375877375149E-4,0.0,-4.254790924207441E-4,0.0,3.448379442971827E-5,0.0,1.0956581280474609E-5,0.0,-8.026719847720187E-5,0.0,6.930331829657632E-5,0.0,6.234679151617684E-5,0.0,-7.365811709547643E-5,0.0,6.234679151617684E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.028820156249821594,N
2308.0457,0.06406002,0.008943146,-0.07109025,0.056744836,-0.098347805,0.03965833,-0.00789298,-0.06948309,0.07736869,-0.005742195,-0.06940421,0.07515221,0.0,-2.8702486005727224E-4,0.0,3.5643242664562536E-4,0.0,-6.773369200629986E-5,0.0,3.893375877375149E-4,0.0,-4.254790924207441E-4,0.0,3.448379442971827E-5,0.0,1.0956581280474609E-5,0.0,-8.026719847720187E-5,0.0,6.930331829657632E-5,0.0,6.234679151617684E-5,0.0,-7.365811709547643E-5,0.0,6.234679151617684E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.029064296874821594,N
2308.046,0.061866503,0.0142854545,-0.074189894,0.061193693,-0.09681621,0.03363803,-0.0013888633,-0.07335041,0.07473236,6.040784E-4,-0.07305268,0.072453104,0.0,-2.8702486005727224E-4,0.0,3.5643242664562536E-4,0.0,-6.773369200629986E-5,0.0,3.893375877375149E-4,0.0,-4.254790924207441E-4,0.0,3.448379442971827E-5,0.0,1.0956581280474609E-5,0.0,-8.026719847720187E-5,0.0,6.930331829657632E-5,0.0,6.234679151617684E-5,0.0,-7.365811709547643E-5,0.0,6.234679151617684E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.029308437499821594,N
2308.046,0.05955121,0.019544674,-0.07709019,0.06531743,-0.09480108,0.027465917,0.005169162,-0.07681082,0.071634926,0.007001572,-0.07630665,0.06930878,0.0,-2.8702486005727224E-4,0.0,3.5643242664562536E-4,0.0,-6.773369200629986E-5,0.0,3.893375877375149E-4,0.0,-4.254790924207441E-4,0.0,3.448379442971827E-5,0.0,1.0956581280474609E-5,0.0,-8.026719847720187E-5,0.0,6.930331829657632E-5,0.0,6.234679151617684E-5,0.0,-7.365811709547643E-5,0.0,6.234679151617684E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.029308437499821594,N
2308.0461,0.057171084,0.024714427,-0.0798406,0.069151826,-0.09233904,0.021135516,0.011750577,-0.07984495,0.068087526,0.013417048,-0.0791455,0.065731786,0.0,-2.8702486005727224E-4,0.0,3.5643242664562536E-4,0.0,-6.773369200629986E-5,0.0,3.893375877375149E-4,0.0,-4.254790924207441E-4,0.0,3.448379442971827E-5,0.0,1.0956581280474609E-5,0.0,-8.026719847720187E-5,0.0,6.930331829657632E-5,0.0,6.234679151617684E-5,0.0,-7.365811709547643E-5,0.0,6.234679151617684E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.029552578124821594,N
2308.0464,0.054722,0.02980727,-0.082449086,0.07269155,-0.089461125,0.014687317,0.018325126,-0.082434855,0.06410271,0.0198277,-0.08155485,0.061730247,0.0,-2.8702486005727224E-4,0.0,3.5643242664562536E-4,0.0,-6.773369200629986E-5,0.0,3.893375877375149E-4,0.0,-4.254790924207441E-4,0.0,3.448379442971827E-5,0.0,1.0956581280474609E-5,0.0,-8.026719847720187E-5,0.0,6.930331829657632E-5,0.0,6.234679151617684E-5,0.0,-7.365811709547643E-5,0.0,6.234679151617684E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.029796718749821594,N
2308.0466,0.052085023,0.034869786,-0.084847406,0.07582367,-0.08611927,0.008189022,0.024859238,-0.08456281,0.059696626,0.026196538,-0.083516195,0.057322163,0.0,-2.8702486005727224E-4,0.0,3.5643242664562536E-4,0.0,-6.773369200629986E-5,0.0,3.893375877375149E-4,0.0,-4.254790924207441E-4,0.0,3.448379442971827E-5,0.0,1.0956581280474609E-5,0.0,-8.026719847720187E-5,0.0,6.930331829657632E-5,0.0,6.234679151617684E-5,0.0,-7.365811709547643E-5,0.0,6.234679151617684E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.030040859374821594,N
2308.0469,0.049208127,0.03988754,-0.086971715,0.07849906,-0.08233001,0.001711641,0.031312756,-0.08621197,0.0548926,0.0324844,-0.085013025,0.052530352,0.0,-2.8702486005727224E-4,0.0,3.5643242664562536E-4,0.0,-6.773369200629986E-5,0.0,3.893375877375149E-4,0.0,-4.254790924207441E-4,0.0,3.448379442971827E-5,0.0,1.0956581280474609E-5,0.0,-8.026719847720187E-5,0.0,6.930331829657632E-5,0.0,6.234679151617684E-5,0.0,-7.365811709547643E-5,0.0,6.234679151617684E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.030284999999821594,N
2308.047,0.04602619,0.044845983,-0.08874601,0.080675386,-0.078123055,-0.004666958,0.03764922,-0.08736904,0.049713884,0.038665418,-0.08603517,0.047370363,0.0,-2.8702486005727224E-4,0.0,3.5643242664562536E-4,0.0,-6.773369200629986E-5,0.0,3.893375877375149E-4,0.0,-4.254790924207441E-4,0.0,3.448379442971827E-5,0.0,1.0956581280474609E-5,0.0,-8.026719847720187E-5,0.0,6.930331829657632E-5,0.0,6.234679151617684E-5,0.0,-7.365811709547643E-5,0.0,6.234679151617684E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.030529140624821594,N
2308.0474,0.04244932,0.049760904,-0.09009602,0.08230154,-0.07351122,-0.01088206,0.043833036,-0.08802468,0.044186894,0.044704728,-0.08657013,0.041864593,0.0,-2.8702486005727224E-4,0.0,3.5643242664562536E-4,0.0,-6.773369200629986E-5,0.0,3.893375877375149E-4,0.0,-4.254790924207441E-4,0.0,3.448379442971827E-5,0.0,1.0956581280474609E-5,0.0,-8.026719847720187E-5,0.0,6.930331829657632E-5,0.0,6.234679151617684E-5,0.0,-7.365811709547643E-5,0.0,6.234679151617684E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.030773281249821594,N
2308.0474,0.038584083,0.054542784,-0.091036685,0.083365045,-0.06851139,-0.016907254,0.049830724,-0.08817094,0.03833707,0.05055261,-0.08660064,0.03604581,0.0,-2.8702486005727224E-4,0.0,3.5643242664562536E-4,0.0,-6.773369200629986E-5,0.0,3.893375877375149E-4,0.0,-4.254790924207441E-4,0.0,3.448379442971827E-5,0.0,1.0956581280474609E-5,0.0,-8.026719847720187E-5,0.0,6.930331829657632E-5,0.0,6.234679151617684E-5,0.0,-7.365811709547643E-5,0.0,6.234679151617684E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.030773281249821594,N
2308.0476,0.03450559,0.05915902,-0.09160737,0.08392191,-0.0631636,-0.02276034,0.055609345,-0.08780378,0.032193046,0.05617284,-0.08611921,0.029942954,0.0,-2.8702486005727224E-4,0.0,3.5643242664562536E-4,0.0,-6.773369200629986E-5,0.0,3.893375877375149E-4,0.0,-4.254790924207441E-4,0.0,3.448379442971827E-5,0.0,1.0956581280474609E-5,0.0,-8.026719847720187E-5,0.0,6.930331829657632E-5,0.0,6.234679151617684E-5,0.0,-7.365811709547643E-5,0.0,6.234679151617684E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.031017421874821594,N
2308.0479,0.030223256,0.06363078,-0.091837876,0.084018804,-0.05748579,-0.028468946,0.06113964,-0.08692168,0.02578243,0.061530054,-0.085120924,0.023586348,0.0,-2.8702486005727224E-4,0.0,3.5643242664562536E-4,0.0,-6.773369200629986E-5,0.0,3.893375877375149E-4,0.0,-4.254790924207441E-4,0.0,3.448379442971827E-5,0.0,1.0956581280474609E-5,0.0,-8.026719847720187E-5,0.0,6.930331829657632E-5,0.0,6.234679151617684E-5,0.0,-7.365811709547643E-5,0.0,6.234679151617684E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.031261562499821594,N
2308.048,0.025776073,0.06795727,-0.091765024,0.08368214,-0.05148834,-0.03405322,0.06638619,-0.085520126,0.019136325,0.06658112,-0.08360119,0.017014375,0.0,-2.8702486005727224E-4,0.0,3.5643242664562536E-4,0.0,-6.773369200629986E-5,0.0,3.893375877375149E-4,0.0,-4.254790924207441E-4,0.0,3.448379442971827E-5,0.0,1.0956581280474609E-5,0.0,-8.026719847720187E-5,0.0,6.930331829657632E-5,0.0,6.234679151617684E-5,0.0,-7.365811709547643E-5,0.0,6.234679151617684E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.031505703124821594,N
2308.0483,0.02120868,0.072112635,-0.09140915,0.08288285,-0.045177206,-0.039480116,0.071303815,-0.08359135,0.012292108,0.07130268,-0.08156581,0.010256167,0.0,-2.8702486005727224E-4,0.0,3.5643242664562536E-4,0.0,-6.773369200629986E-5,0.0,3.893375877375149E-4,0.0,-4.254790924207441E-4,0.0,3.448379442971827E-5,0.0,1.0956581280474609E-5,0.0,-8.026719847720187E-5,0.0,6.930331829657632E-5,0.0,6.234679151617684E-5,0.0,-7.365811709547643E-5,0.0,6.234679151617684E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.031749843749821594,N
2308.0486,0.016515836,0.076061875,-0.09073115,0.0815398,-0.03853798,-0.0446856,0.0758613,-0.08113876,0.005284272,0.07566482,-0.07901845,0.0033454,0.0,-2.8702486005727224E-4,0.0,3.5643242664562536E-4,0.0,-6.773369200629986E-5,0.0,3.893375877375149E-4,0.0,-4.254790924207441E-4,0.0,3.448379442971827E-5,0.0,1.0956581280474609E-5,0.0,-8.026719847720187E-5,0.0,6.930331829657632E-5,0.0,6.234679151617684E-5,0.0,-7.365811709547643E-5,0.0,6.234679151617684E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.031993984374821594,N
2308.0488,0.011653214,0.07980321,-0.08969126,0.079570174,-0.031590495,-0.049565416,0.0800261,-0.078164086,-0.0018529021,0.0796303,-0.07596352,-0.0036764364,0.0,-2.8702486005727224E-4,0.0,3.5643242664562536E-4,0.0,-6.773369200629986E-5,0.0,3.893375877375149E-4,0.0,-4.254790924207441E-4,0.0,3.448379442971827E-5,0.0,1.0956581280474609E-5,0.0,-8.026719847720187E-5,0.0,6.930331829657632E-5,0.0,6.234679151617684E-5,0.0,-7.365811709547643E-5,0.0,6.234679151617684E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.032238124999821594,N
2308.0488,0.0065982547,0.08329758,-0.08823228,0.076954365,-0.02438515,-0.05404271,0.08376045,-0.074671686,-0.009077149,0.08317234,-0.07241032,-0.010773429,0.0,-2.8702486005727224E-4,0.0,3.5643242664562536E-4,0.0,-6.773369200629986E-5,0.0,3.893375877375149E-4,0.0,-4.254790924207441E-4,0.0,3.448379442971827E-5,0.0,1.0956581280474609E-5,0.0,-8.026719847720187E-5,0.0,6.930331829657632E-5,0.0,6.234679151617684E-5,0.0,-7.365811709547643E-5,0.0,6.234679151617684E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.032238124999821594,N
2308.049,0.0013019292,0.08654259,-0.08629818,0.073669866,-0.016967898,-0.0580495,0.08703349,-0.07067317,-0.016346414,0.086254485,-0.0683647,-0.01790275,0.0,-2.8702486005727224E-4,0.0,3.5643242664562536E-4,0.0,-6.773369200629986E-5,0.0,3.893375877375149E-4,0.0,-4.254790924207441E-4,0.0,3.448379442971827E-5,0.0,1.0956581280474609E-5,0.0,-8.026719847720187E-5,0.0,6.930331829657632E-5,0.0,6.234679151617684E-5,0.0,-7.365811709547643E-5,0.0,6.234679151617684E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.032482265624821594,N
2308.0493,-0.004168729,0.08946525,-0.08388008,0.06968216,-0.009346068,-0.06154267,0.08981878,-0.066184126,-0.02361868,0.088844925,-0.06383992,-0.02501937,0.0,-2.8702486005727224E-4,0.0,3.5643242664562536E-4,0.0,-6.773369200629986E-5,0.0,3.893375877375149E-4,0.0,-4.254790924207441E-4,0.0,3.448379442971827E-5,0.0,1.0956581280474609E-5,0.0,-8.026719847720187E-5,0.0,6.930331829657632E-5,0.0,6.234679151617684E-5,0.0,-7.365811709547643E-5,0.0,6.234679151617684E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.032726406249821594,N
2308.0496,-0.009725895,0.09204486,-0.08104428,0.0650515,-0.0016311802,-0.06446971,0.092084765,-0.061220154,-0.030846963,0.090918176,-0.058854718,-0.032079153,0.0,-2.8702486005727224E-4,0.0,3.5643242664562536E-4,0.0,-6.773369200629986E-5,0.0,3.893375877375149E-4,0.0,-4.254790924207441E-4,0.0,3.448379442971827E-5,0.0,1.0956581280474609E-5,0.0,-8.026719847720187E-5,0.0,6.930331829657632E-5,0.0,6.234679151617684E-5,0.0,-7.365811709547643E-5,0.0,6.234679151617684E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.032970546874821594,N
2308.0498,-0.0153655475,0.094281346,-0.07779272,0.05986313,0.006095334,-0.06683554,0.093805544,-0.05580341,-0.037983254,0.092451215,-0.05343246,-0.039035704,0.0,-2.8702486005727224E-4,0.0,3.5643242664562536E-4,0.0,-6.773369200629986E-5,0.0,3.893375877375149E-4,0.0,-4.254790924207441E-4,0.0,3.448379442971827E-5,0.0,1.0956581280474609E-5,0.0,-8.026719847720187E-5,0.0,6.930331829657632E-5,0.0,6.234679151617684E-5,0.0,-7.365811709547643E-5,0.0,6.234679151617684E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.033214687499821594,N
2308.05,-0.021013243,0.096122995,-0.074144185,0.05421527,0.013758569,-0.06866526,0.09495627,-0.049957976,-0.044978663,0.093423024,-0.047598805,-0.0458423,0.0,-2.8702486005727224E-4,0.0,3.5643242664562536E-4,0.0,-6.773369200629986E-5,0.0,3.893375877375149E-4,0.0,-4.254790924207441E-4,0.0,3.448379442971827E-5,0.0,1.0956581280474609E-5,0.0,-8.026719847720187E-5,0.0,6.930331829657632E-5,0.0,6.234679151617684E-5,0.0,-7.365811709547643E-5,0.0,6.234679151617684E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.033458828124821594,N
2308.0503,-0.026564317,0.09749018,-0.070120536,0.048123047,0.021289585,-0.06991054,0.09551779,-0.04371249,-0.051785383,0.09382014,-0.0413896,-0.052449293,0.0,-2.8702486005727224E-4,0.0,3.5643242664562536E-4,0.0,-6.773369200629986E-5,0.0,3.893375877375149E-4,0.0,-4.254790924207441E-4,0.0,3.448379442971827E-5,0.0,1.0956581280474609E-5,0.0,-8.026719847720187E-5,0.0,6.930331829657632E-5,0.0,6.234679151617684E-5,0.0,-7.365811709547643E-5,0.0,6.234679151617684E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.033702968749821594,N
2308.0503,-0.032011855,0.0983931,-0.065744296,0.0416061,0.028554594,-0.07046098,0.09547653,-0.037101425,-0.058354814,0.093630575,-0.034843665,-0.058806308,0.0,-2.8702486005727224E-4,0.0,3.5643242664562536E-4,0.0,-6.773369200629986E-5,0.0,3.893375877375149E-4,0.0,-4.254790924207441E-4,0.0,3.448379442971827E-5,0.0,1.0956581280474609E-5,0.0,-8.026719847720187E-5,0.0,6.930331829657632E-5,0.0,6.234679151617684E-5,0.0,-7.365811709547643E-5,0.0,6.234679151617684E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.033702968749821594,N
2308.0505,-0.03739999,0.09885041,-0.060996134,0.03469577,0.035526376,-0.070323735,0.0948194,-0.030160626,-0.06463816,0.09284122,-0.027993502,-0.06486791,0.0,-2.8702486005727224E-4,0.0,3.5643242664562536E-4,0.0,-6.773369200629986E-5,0.0,3.893375877375149E-4,0.0,-4.254790924207441E-4,0.0,3.448379442971827E-5,0.0,1.0956581280474609E-5,0.0,-8.026719847720187E-5,0.0,6.930331829657632E-5,0.0,6.234679151617684E-5,0.0,-7.365811709547643E-5,0.0,6.234679151617684E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.033947109374821594,N
2308.0508,-0.0427225,0.09883957,-0.055855725,0.027439889,0.042165034,-0.069507964,0.09354438,-0.022930667,-0.07059282,0.09145003,-0.020878647,-0.07059225,0.0,1.6148245318703403E-4,0.0,1.462914005685434E-4,0.0,-3.053828329342423E-4,0.0,-8.996616674039615E-5,0.0,-1.3432541916813534E-4,0.0,2.2205805845487703E-4,0.0,5.606919317813208E-5,0.0,-8.634817983477205E-5,0.0,3.028141873073764E-5,0.0,3.177558582478923E-5,0.0,-8.805775328823984E-5,0.0,3.177558582478923E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.034191249999821594,N
